label,text,feat_char_count,feat_word_count,feat_sentence_count,feat_avg_word_length,feat_contains_bangla,feat_bangla_ratio,feat_contains_english,feat_is_code_mixed,feat_has_url,feat_url_count,feat_has_url_shortener,feat_has_phone,feat_phone_count,feat_urgency_word_count,feat_has_urgency,feat_scam_indicator_count,feat_has_scam_indicator,feat_action_word_count,feat_has_action,feat_exclamation_count,feat_question_count,feat_all_caps_words,feat_digit_count,feat_digit_ratio,feat_mentions_bkash,feat_mentions_nagad,feat_mentions_rocket,feat_mentions_dbbl,feat_mentions_otp,feat_mentions_pin,feat_has_spelling_error,feat_readability_score
smish,"প্রিয় শিক্ষার্থী! Coronavirus এর কারণে তোমাদের উপবৃত্তির ৪,২০০ টাকা দেওয়া হচ্ছে। টাকা গ্রহনের জন্য নিম্নোক্ত শিক্ষাবোর্ডের নম্বরে যোগাযোগ করুন।
মোবাঃ <DATE_TIME>,
যোগাযোগের সময় সকাল 10 টা রাত <DATE_TIME> টা পযন্ত বি:দ্র: একটা বিকাশ নাম্বার নিয়ে ফোন <LOCATION> হবে",267,38,4,6.052631578947368,True,1.2805755395683454,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,3,6,0.02247191011235955,True,False,False,False,False,False,False,0
smish,"""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: <DATE_TIME>} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!""",255,34,6,6.529411764705882,True,0.8450704225352113,True,True,False,0,False,False,0,0,False,0,False,2,True,2,1,3,5,0.0196078431372549,True,False,False,False,False,False,False,0
normal,"আপনার পেমেন্ট বাকি রয়েছে, <PHONE_NUMBER> টাকা পাঠান।",52,7,1,6.571428571428571,True,1.0344827586206897,True,True,False,0,False,False,0,0,False,0,False,2,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,<PHONE_NUMBER> এই <LOCATION> জরুরি টাকা পাঠান।,46,6,1,6.833333333333333,True,0.5517241379310345,True,True,False,0,False,False,0,1,True,0,False,1,True,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: <PHONE_NUMBER>,56,8,2,6.125,True,0.9705882352941176,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,"প্রতি <DATE_TIME> টাকা সর্বনিম্ন 500 টাকা উইথড্র করতে পারবেন। 

<URL>",69,10,2,5.8,True,1.0555555555555556,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,3,0.043478260869565216,False,False,False,False,False,False,False,0
promo,"নগদ থেকে গ্রামীণফোনে ১১৮টাকা রিচার্জে ১১৮টাকা <NRP>! ৬মে, বিকাল ৩টা-সন্ধ্যা ৭টা, মিনিটে ১ম জন। সাথে ৫জিবি, ৭দিন! ডায়াল *১৬৭#",125,19,4,5.631578947368421,True,1.9787234042553192,True,True,False,0,False,False,0,0,False,0,False,0,False,2,0,1,15,0.12,False,True,False,False,False,False,False,0
smish,আপনার গ্যাস বিল বকেয়া রয়েছে। অবিলম্বে পেমেন্ট করুন। কল করুন <PHONE_NUMBER>,76,11,3,6.0,True,1.1627906976744187,True,True,False,0,False,False,0,0,False,0,False,2,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,তোমার পাশে একটি পাথুরি আছে। ধন্যবাদ।,36,6,2,5.166666666666667,True,1.6111111111111112,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,<PERSON> দিন কেমন কাটছে?,24,4,1,5.25,True,0.8571428571428571,True,True,False,0,False,False,0,0,False,0,False,0,False,0,1,1,0,0.0,False,False,False,False,False,False,False,0
normal,<PHONE_NUMBER> এই নাম্বারে রকেটে টাকা পাঠান।,44,6,1,6.5,True,0.96,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,True,False,False,False,False,0
promo,সব ডিভিডিতে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,47,8,2,5.0,True,1.6818181818181819,False,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,2,0.0425531914893617,False,False,False,False,False,False,False,0
smish,কৃষকদের জন্য সরকার দিচ্ছে পঞ্চাশ হাজার টাকা পর্যন্ত ভর্তুকি। ভর্তুকি পেতে এখনই যোগাযোগ করুন <DATE_TIME>,103,15,2,5.933333333333334,True,1.3275862068965518,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,তোমার সকল ইচ্ছা পূরণ হোক!,25,5,1,4.2,True,1.4285714285714286,False,False,False,0,False,False,0,0,False,0,False,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
smish,"আপনার অ্যাকাউন্টটি অবিলম্বে আপডেট করুন, না হলে এটি বন্ধ হয়ে যাবে। লিঙ্কে ক্লিক করুন: [<URL>",92,15,2,5.2,True,1.4680851063829787,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,"Meta pro space কাজ করলে ইনবক্স 
মাত্র ৬ ডলার বাংলা
 ৭৫০ টাকা দিয়ে  একাউন্ট করে লাইফটাইম ইনকাম করুন,  সাথে থাকছে মাসিক বেতন, ৫ লাইন ফ্রী ইনকাম, স্লট ইনকাম, ৩০ জুন এর মধ্যে ১২ ডলার বাংলা <DATE_TIME> টাকা দিয়ে ২ টা প্রোগ্রাম <PERSON> পাচ্ছেন 0.05 bnb এর mps nft ফ্রী অর্থাৎ ২৯ ডলার ফ্রী পাচ্ছেন
বাংলা <DATE_TIME> টাকা| এমন সুযোগ আর পাবেন না, ৩০ জুনের মধ্যে যারা একাউন্ট করবে তারাই পাবে
এমন সুযোগ হাতছাড়া করবেন না
আর বসে না থেকে তাড়াতাড়ি একাউন্ট করে ফেলুন",451,83,2,4.397590361445783,True,1.3333333333333333,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,3,17,0.037694013303769404,False,False,False,False,False,False,False,0
smish,জনতা ব্যাংক থেকে জরুরি বার্তা। কল করুন: <PHONE_NUMBER>,54,8,2,5.875,True,1.0333333333333334,True,True,False,0,False,False,0,1,True,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,ডিজিটাল গ্যাজেটের উপর ১৫% ডিসকাউন্ট! আজই কেনাকাটা করুন এবং বোনাস পান।,69,11,2,5.363636363636363,True,1.6,False,False,False,0,False,False,0,1,True,1,True,0,False,1,0,0,2,0.028985507246376812,False,False,False,False,False,False,False,0
smish,সোনালী ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: <URL>,79,12,2,5.666666666666667,True,1.564102564102564,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,আমার কাছে কোনো নতুন খবর আছে?,28,6,1,3.8333333333333335,True,1.4666666666666666,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,* FIFA 2022 কার্টেল বিশ্বকাপ দেখার জন্য সারা বিশ্বের মানুষকে বিনামূল্যে 50<LOCATION> ডেটা দেয়৷* * আই হ্যাভ রিসিভড মাইন।** এটি খুলুন* <URL>,139,22,2,5.363636363636363,True,1.303030303030303,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,3,6,0.04316546762589928,False,False,False,False,False,False,False,0
smish,আপনার ডেবিট কার্ডের <PERSON> এখানে ক্লিক করুন: [<URL>,53,8,1,5.75,True,1.0689655172413792,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,"২০,<DATE_TIME> বিনিয়োগে ৬০,<DATE_TIME> পান! কল করুন: <PHONE_NUMBER>",68,7,2,8.857142857142858,True,0.5789473684210527,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,3,4,0.058823529411764705,False,False,False,False,False,False,False,0
normal,বন্ধুরা কেমন আছে?,17,3,1,5.0,True,1.5555555555555556,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার ব্যাংক অ্যাকাউন্টে ১০ কোটি টাকা জমা হয়েছে! নিশ্চিত করতে কল করুন: <PHONE_NUMBER>,86,13,2,5.6923076923076925,True,1.288888888888889,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,1,2,0.023255813953488372,False,False,False,False,False,False,False,0
promo,দারাজ ১১.১১-তে নগদে ১৫% পর্যন্ত ক্যাশব্যাক + ফ্রি ডেলিভারি। <URL> শর্ত প্রযোজ্য,79,12,3,5.666666666666667,True,1.6571428571428573,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,6,0.0759493670886076,False,True,False,False,False,False,False,0
normal,কেমন চলছে তোমার দিন?,20,4,1,4.25,True,1.4545454545454546,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার পাসওয়ার্ডটি অবিলম্বে পরিবর্তন করুন। এখানে ক্লিক করুন: [<URL>,67,9,2,6.555555555555555,True,1.3783783783783783,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,"তুমি একা নও, আমি আছি।",21,5,1,3.4,True,1.5,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,বিশেষ অফার: সব বাচ্চাদের <PERSON>।,34,5,1,6.0,True,1.0526315789473684,True,True,False,0,False,False,0,1,True,1,True,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার কাছে Amazon থেকে $200 নগদ মূল্য রয়েছে 2 দিনের মধ্যে মেয়াদ শেষ <PERSON> আমরা আপনাকে $500 পর্যন্ত পাওনা দিতে <LOCATION>। একটি সাম্প্রতিক সিদ্ধান্তের কারণে গত বছর <PERSON> অনেক বেশি চার্জ করতে পেরেছি। আপনার স্বয়ংক্রিয় সঞ্চয় প্রস্তুত.,241,37,3,5.54054054054054,True,1.2677165354330708,True,True,False,0,False,False,0,1,True,0,False,0,False,0,0,3,7,0.029045643153526972,False,True,False,False,False,False,False,0
smish,"ফ্রী ফেসবুক থেকে ইনকাম করুন ইনবক্স করুন
সততার সাথে কাজ করেন 🥰😍
সাপোর্ট (গ্রুপ এবং বট)
<URL> 
অফিসিয়াল এডমিন👆",109,19,1,4.7368421052631575,True,1.4035087719298245,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,বিপিএলে বাজি ধরুন এবং একটি <PERSON>! যোগ দিন: <URL>,51,9,2,4.777777777777778,True,1.037037037037037,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,2,0,0.0,False,False,False,False,False,False,False,0
promo,"১৩০টাকায় ১৫০মিনিট(৩০দিন) সাথে বোনাস,নিতে*১২১*৫২০৫#  <URL>",57,5,1,10.4,True,2.2777777777777777,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,15,0.2631578947368421,False,False,False,False,False,False,False,0
smish,"১,<DATE_TIME>,<DATE_TIME> বিনিয়োগে ২,<DATE_TIME>,০০০ টাকা পান! কল করুন: <PHONE_NUMBER>",87,8,2,10.0,True,0.5625,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,3,5,0.05747126436781609,False,False,False,False,False,False,False,0
smish,"প্রিয় xxx, অভিনন্দন! আপনার <PERSON> রিজিউম যাচাই করার পরে, <PERSON> আনন্দের সাথে একটি চাকরির প্রস্তাব দিচ্ছি। আপনার গ্রহণযোগ্যতা দিয়ে এই ইমেলটির উত্তর দিন এবং বেতন জমা দেওয়ার জন্য আপনার ব্যাংকের বিবরণ প্রদান করুন।",216,33,3,5.575757575757576,True,1.3114754098360655,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,2,0,0.0,False,False,False,False,False,False,False,0
promo,"৮জিবি(বোনাসসহ) ১২৩টাকা ১৫দিন।ডায়াল *১২১*৫৫৪৮#, <URL>",52,5,2,9.6,True,2.1176470588235294,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,13,0.25,False,False,False,False,False,False,False,0
