text,label,source
আপনার লোন এর <DATE_TIME>। দ্রুত OTP দিন।,S1_AccountCompromise,mendeley_financial
"চলুন, আজই আপনার ব্যালেন্স বাড়ান। বিনিয়োগের জন্য দ্রুত যোগাযোগ করুন।",L0_Ham,mendeley_financial
"আপনার ওটিপি কোড ১২৩৪৫৬, দয়া করে কারো সাথে শেয়ার করবেন না।",L0_Ham,mendeley_financial
"Urgent! Your account will be suspended, verify now by sending <PERSON>.",S1_AccountCompromise,mendeley_financial
<DATE_TIME> subscription payment received. Thank you for your service usage.,L0_Ham,mendeley_financial
"Warning! Suspicious login detected, confirm your identity with <PERSON>.",S1_AccountCompromise,mendeley_financial
Account locked! Provide <PERSON> now to unlock your account.,L0_Ham,mendeley_financial
"আপনার পেমেন্ট সফল হয়েছে, মোট ব্যালেন্স BDT ১২,০০০।",L0_Ham,mendeley_financial
Urgent! Update your bank details to continue service.,L0_Ham,mendeley_financial
Your account balance is BDT 7000. Thank you for banking with us.,L0_Ham,mendeley_financial
Congratulations! You are selected for a free gift. Send <PERSON> to claim.,S2_FakePromo,mendeley_financial
"আপনার মোবাইল রিচার্জ সফল হয়েছে, <PERSON>।",L0_Ham,mendeley_financial
Urgent action required! Verify your account with OTP within <DATE_TIME>.,S1_AccountCompromise,mendeley_financial
Your debit card is blocked for suspicious activity. Call now to unblock.,S1_AccountCompromise,mendeley_financial
New mobile plan launched. Contact customer care for details.,L0_Ham,mendeley_financial
OTP verification failed. Please try again.,L0_Ham,mendeley_financial
Your subscription has been renewed successfully.,L0_Ham,mendeley_financial
Earn BDT 3000 <DATE_TIME> working from home. Register now.,S4_LoanJob,mendeley_financial
আজকের বিশেষ অফার! আপনার ডিসকাউন্ট এনজয় করতে কল করুন আজই।,S2_FakePromo,mendeley_financial
Your debit card has been temporarily blocked due to suspicious activity.,S1_AccountCompromise,mendeley_financial
"আপনার মেইল বক্স পূর্ণ, নতুন মেইল দেখতে লগইন করুন।",L0_Ham,mendeley_financial
Your subscription has been renewed successfully. Thank you.,L0_Ham,mendeley_financial
"Dear user, update your payment info to avoid account suspension. Click the link now.",S6_PhishingLink,mendeley_financial
Your package delivery is scheduled for <DATE_TIME>. Track here: <URL>,L0_Ham,mendeley_financial
Congratulations! You are selected for a free iPhone. Claim by replying with your address.,S2_FakePromo,mendeley_financial
"Team meeting is rescheduled to <DATE_TIME>, please confirm your availability.",L0_Ham,mendeley_financial
A new login to your account was detected from an unknown device. Secure your login now.,L0_Ham,mendeley_financial
Thank you for your recent purchase. Your order #12345 will arrive soon.,L0_Ham,mendeley_financial
Update your password immediately to safeguard your account.,S1_AccountCompromise,mendeley_financial
Your bank statement is ready. Download your PDF here.,L0_Ham,mendeley_financial
New message from support team. Check your inbox for details.,L0_Ham,mendeley_financial
"আপনার OTP কোড <US_DRIVER_LICENSE>, কারো সাথে শেয়ার করবেন না।",L0_Ham,mendeley_financial
"Payment of BDT 2,500 received successfully. Thank you for your payment.",L0_Ham,mendeley_financial
আপনার ব্যাংক স্টেটমেন্ট ডাউনলোড করতে এখানে ক্লিক করুন।,S6_PhishingLink,mendeley_financial
Your insurance claim has been approved. Contact us for details.,L0_Ham,mendeley_financial
"আপনার অ্যাকাউন্ট থেকে অবৈধ লেনদেন হয়েছে, দ্রুত কল করুন।",L0_Ham,mendeley_financial
Your software update is ready to install. Proceed now.,L0_Ham,mendeley_financial
আপনার মোবাইল সেটিংস আপডেট করেছেন?,L0_Ham,mendeley_financial
Your subscription will expire <DATE_TIME>. Renew to continue service.,L0_Ham,mendeley_financial
আপনার ফেসবুক এ নতুন মন্তব্য এসেছে। <PERSON> দেখুন।,L0_Ham,mendeley_financial
Friend request from <PERSON>. Accept to connect.,L0_Ham,mendeley_financial
আপনার মোবাইল সেটিংস সফলভাবে আপডেট হয়েছে।,L0_Ham,mendeley_financial
সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
আপনার ব্যাংক কার্ডটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
"৪০৳ ক্যাশব্যাক! ৪৬জিবি @৪৫৮৳, ৩০দিন, <PERSON> নাও এখনই: <URL>",S2_FakePromo,banglabarta
আজই ক্যাসিনোতে বাজি ধরুন এবং একটি বিলাসবহুল ট্রিপ জিতুন! যোগ দিন: <URL>,S6_PhishingLink,banglabarta
নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।,S2_FakePromo,banglabarta
"৳৮০ ক্যাশব্যাকে বেশি বেশি ডাটা ৩০জিবি@৳৩১৯, ৩০দিন <URL>",S2_FakePromo,banglabarta
আপনার অ্যাকাউন্টটি সাময়িকভাবে নিষ্ক্রিয় করা হয়েছে। সক্রিয় করতে এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
<#> আপনার মাইজিপি পিন (code) হচ্ছে: 4283. ভেরিফাই করতে এই পিনটি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই পিনটি ফরওয়ার্ড অথবা কারো সাথে শেয়ার করবেন না FyXTPoy9ZDa,S2_FakePromo,banglabarta
নতুন গ্রাহকদের জন্য স্পেশাল অফার! <PERSON> ৩০% ছাড়।,S2_FakePromo,banglabarta
শুভ জন্মদিন!,L0_Ham,banglabarta
"তোমার আগে কোনো বই পড়েছি? হ্যাঁ, অনেক বই পড়েছি। তুমি কি?",L0_Ham,banglabarta
<PERSON> স্টক শেষ হওয়ার আগে সুযোগ নিন।,S2_FakePromo,banglabarta
"আজ ও কাল মেন্স ওয়ার্ল্ড এর সকল শাখায় ফ্ল্যাট ৫০% ডিসকাউন্ট
<URL>",S2_FakePromo,banglabarta
"৩৫জিবি+৮০০মিনিট-৬০০টাকা-৩০দিন(বোনাসসহ), নিতে *১২১*৫২৬২# বা <URL>",S2_FakePromo,banglabarta
ফিটনেস ইকুইপমেন্টে ১৫% ডিসকাউন্ট! আজই অর্ডার করুন।,S2_FakePromo,banglabarta
কেমন আছে তোমাদের পরিবার?,L0_Ham,banglabarta
তোমাদের দিন কেমন কাটছে?,L0_Ham,banglabarta
আপনি ৩ ভরি সোনা জিতেছেন! বিস্তারিত জানতে কল করুন: <PHONE_NUMBER>,S3_LotteryPrize,banglabarta
শুভ প্রভাত!,L0_Ham,banglabarta
"আসসালামুআলাইকুম!

আপনি কি <PERSON> বসে কোন টাকা ইনভেস্টমেন্ট না করে টাকা ইনকাম করতে চান?
তাহলে আমাদের বট এ কাজ করুন। আমাদের বট এ আপনি কোন ইনভেস্টমেন্ট ছাড়া ইনকাম করতে পারবেন।

বট লিঙ্ক: <URL>",S6_PhishingLink,banglabarta
অনলাইন শপিংয়ে ২০% পর্যন্ত ডিসকাউন্ট! কোড ব্যবহার করে সুবিধা নিন।,S2_FakePromo,banglabarta
কি খবর তোমাদের?,L0_Ham,banglabarta
আজকে কি করছো?,L0_Ham,banglabarta
ফ্ল্যাট ১০% ছাড় সারা স্টোরে। কোড: FLAT10. শুধুমাত্র অনলাইনে।,S2_FakePromo,banglabarta
<PERSON> একটি <PERSON> বাড়ি পাচ্ছে।,L0_Ham,banglabarta
"সাফল্য তোমার দিকে আসবে, ধৈর্য ধরো।",L0_Ham,banglabarta
আপনার ব্যাংক অ্যাকাউন্টে ২ কোটি টাকা জমা হয়েছে! নিশ্চিত করতে কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
"*<PERSON> বসে ফর্ম  ফিলাপের কাজ। 
* ৫টা <LOCATION> ফিলাপ ৫১০ টাকা, 
আমাদের কোম্পানিতে কিছু লোক নেওয়া হচ্ছে। 
*শিক্ষাগত যোগ্যতা : বাংলা পরতে পারলেই হবে 
*ফোনে WhatsApp থাকতে হবে। 
*বেতন : ৮০০০-১৮০০০ টাকা",L0_Ham,banglabarta
বোনাস সহ ৭জিবি-১৩০টাকা-৩০দিন। নিতে ডায়াল *১২১*৫৪৬৯# বা ভিজিট <PERSON>,S2_FakePromo,banglabarta
কি খাবে? আজ মাংসের রান্না হচ্ছে। তুমি?,L0_Ham,banglabarta
আপনার মোবাইল <PERSON>এন্ড ল্যাপটপ জিতেছে! <PERSON> পেতে কল করুন <PHONE_NUMBER>,L0_Ham,banglabarta
আমি যেন কিছু বলতে পারি না।,L0_Ham,banglabarta
"উদ্দীপন।Post Name:FPO &
Branch Accountant. Your Exam
Date:<DATE_TIME> (<DATE_TIME>).
Time:09:00 AM (সকাল)। স্থান:সিলেট জোন অফিস।সাথে দুই কপি পাসপোর্ট সাইজের ছবি,CV, <LOCATION> চাকরির আবেদন (বাংলায়), <DATE_TIME> প্রার্থীর রেফারেল ফরম (যদি থাকে),এনআইডি এর ফটোকপি,মূল সনদপত্রের ফটোকপি সত্যায়িত ও মূল সনদপত্র সাথে নিয়ে আসবেন।উদ্দীপন সিলেট জোনেৱ <PERSON>:বাড়ির নাম: শোভাশ্রম,বাড়ি নম্বর: 2/1,J ব্লক,শাহজালাল উপশহর মেইন রোড,বাইতুল জান্নাত জামে মসজিদ এর বিপরীতে।খেলার <PERSON> সংলগ্ন / উপ পুলিশ কমিশনার কার্যালয়ের কাছে।প্রয়োজনে:<PHONE_NUMBER>। <PERSON> এভাবে,
বরাবর,
উপ-পরিচালক ও প্রধান
মানবসম্পদ ও ব্যবস্থাপনা বিভাগ
উদ্দীপন প্রধান কাৰ্যালয়
রিং রোড,আদাবর ঢাকা ১২০৭।",S1_AccountCompromise,banglabarta
